,Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
201,HD,289.8500061035156,,-0.1212014638430543,0.5084033613445379,-0.0302769515643103,0.75,0.0010706553479487,0.6848739495798319,
202,HES,126.91000366210938,,0.538010220332876,0.9684873949579833,0.1803105555333226,0.9747899159663865,0.0657404046768841,0.9348739495798319,
203,HIG,65.76000213623047,,-0.0714585121846565,0.5819327731092437,-0.0820743748835859,0.6428571428571429,0.0116923405573918,0.7605042016806723,
204,HII,233.009994506836,,0.175650669096207,0.8676470588235294,0.1327087659343165,0.957983193277311,0.0171555467276432,0.7794117647058824,
205,HLT,125.91999816894533,,-0.1060030220618313,0.5252100840336135,-0.132905832840015,0.5105042016806722,-0.0074880157410756,0.6323529411764706,
206,HOLX,66.23999786376953,,-0.0764082998279663,0.569327731092437,-0.166477955879117,0.42226890756302526,-0.0188120905387939,0.5273109243697479,
207,HON,177.80999755859375,,-0.1693726369656447,0.41386554621848737,-0.0679054966347526,0.6827731092436974,-0.0419720274178068,0.39495798319327735,
208,HPE,12.949999809265137,,-0.0944223488044012,0.5357142857142857,-0.1765581639152121,0.38235294117647056,-0.0062834606739796,0.6407563025210083,
209,HPQ,26.780000686645508,,-0.0172022107788453,0.680672268907563,-0.3212955140950586,0.08193277310924368,-0.0114559846749423,0.6092436974789917,
210,HRB,41.02000045776367,,0.6737830138796166,0.9789915966386554,0.5652042088323297,1.0,-0.0702628864272428,0.25840336134453784,
211,HRL,46.310001373291016,,0.1443556591874076,0.8403361344537815,-0.1154943277094335,0.5630252100840336,-0.0051557007025353,0.6470588235294117,
212,HSIC,69.91000366210938,,-0.1229456220665331,0.5021008403361344,-0.2190571237300854,0.2563025210084034,-0.0150746639084188,0.5756302521008404,
213,HST,16.729999542236328,,0.0285824918107068,0.7394957983193278,-0.0576540712749628,0.6995798319327732,-0.0086946930083854,0.6218487394957983,
214,HSY,225.08999633789065,,0.2876029606798133,0.9201680672268908,0.0196735537295767,0.8466386554621849,0.0105050340646043,0.7521008403361344,
215,HUM,504.7099914550781,,0.2579828521369337,0.9054621848739495,0.1065996100684193,0.9453781512605042,0.0541919338558716,0.9159663865546218,
216,HWM,33.33000183105469,,0.0394713736888916,0.7584033613445378,-0.0306167111291586,0.7478991596638656,-0.0403109049707604,0.40336134453781514,
217,IBM,125.73999786376952,,-0.0251685948592808,0.6659663865546218,0.002479527505365,0.8214285714285714,-0.0077336122750406,0.6281512605042017,
218,ICE,93.41000366210938,,-0.2512432967165224,0.25210084033613445,-0.2752057565663676,0.1323529411764706,-0.0614872234042324,0.28991596638655465,
219,IDXX,350.1199951171875,,-0.4380186680324737,0.06512605042016807,-0.3648732196880282,0.052521008403361345,0.024551499315625,0.8088235294117648,
220,IEX,208.8600006103516,,-0.0118986387973963,0.6890756302521008,0.0579236597018999,0.8970588235294117,0.0394665217918267,0.8718487394957983,
221,IFF,92.5999984741211,,-0.311955208288691,0.15966386554621848,-0.2533397960026721,0.1722689075630252,-0.1491596164439566,0.03571428571428572,
222,ILMN,218.5200042724609,,-0.4591758176603919,0.04831932773109243,-0.4061956405639648,0.03361344537815126,0.087056012476652,0.9747899159663865,
223,INCY,69.5,,0.0586443013653768,0.7836134453781513,-0.1542954521548862,0.453781512605042,0.0056431686616136,0.7184873949579833,
224,INTC,27.63999938964844,,-0.4730293803179092,0.037815126050420166,-0.4083320329255892,0.031512605042016806,-0.0895916062589179,0.18487394957983194,
225,INTU,413.5799865722656,,-0.2276474533352148,0.2920168067226891,-0.1619653715712219,0.4369747899159664,-0.01236990895157,0.6008403361344538,
226,IP,32.869998931884766,,-0.3697369354608658,0.11554621848739495,-0.2607869619044196,0.15966386554621848,-0.1849740282785112,0.012605042016806723,
227,IPG,27.239999771118164,,-0.2519814763660567,0.25,-0.1852523864915422,0.3445378151260504,0.0088888804117838,0.7373949579831932,
228,IPGP,90.20999908447266,,-0.4299166079821091,0.07142857142857144,-0.1071852903100121,0.5756302521008404,0.0196676595429089,0.792016806722689,
229,IQV,192.4900054931641,,-0.2105241583509544,0.338235294117647,-0.2278160845805063,0.23319327731092435,-0.0818944856865341,0.21638655462184875,
230,IR,46.93999862670898,,-0.0905945977425532,0.5462184873949579,-0.0161446906362537,0.7773109243697479,-0.0153136054180066,0.5735294117647058,
231,IRM,47.04999923706055,,0.1241946941920636,0.823529411764706,-0.1337913971003418,0.5063025210084033,-0.0800767241986278,0.22478991596638656,
232,ISRG,201.3800048828125,,-0.4047998845466086,0.0861344537815126,-0.3099170727554856,0.09453781512605042,-0.0045476923137264,0.6554621848739495,
233,IT,299.7799987792969,,-0.0180805412197235,0.676470588235294,0.0170653054429071,0.8382352941176471,0.032229133388879,0.8466386554621849,
